,Vehicle_Type,Age_of_Vehicle,Was_Vehicle_Left_Hand_Drive?,Propulsion_Code,Engine_Capacity_(CC)
5038,Motorcycle 125cc and under,2.0,1.0,Petrol,49.0
5039,Car,11.0,1.0,Petrol,1590.0
5040,Car,4.0,1.0,Petrol,1149.0
5041,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,-1.0
5042,Car,7.0,1.0,Petrol,1489.0
5043,Car,6.0,1.0,Petrol,1600.0
5046,Motorcycle over 500cc,7.0,1.0,Petrol,599.0
5047,Car,12.0,1.0,Petrol,1332.0
5048,Car,5.0,1.0,Petrol,1389.0
5049,Car,3.0,1.0,Petrol,1149.0
5050,Car,5.0,1.0,Petrol,1998.0
5051,Car,1.0,1.0,Petrol,1388.0
5052,Car,1.0,1.0,Petrol,1388.0
5053,Car,1.0,1.0,Heavy oil,2685.0
5054,Car,6.0,1.0,Petrol,1242.0
5060,Car,1.0,1.0,Heavy oil,1997.0
5064,Car,3.0,1.0,Petrol,2967.0
5065,Car,7.0,1.0,Petrol,1390.0
5066,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
5067,Car,5.0,1.0,Petrol,1124.0
5068,Car,9.0,1.0,Petrol,1839.0
5070,Car,9.0,1.0,Petrol,1761.0
5074,Bus or coach (17 or more pass seats),11.0,1.0,Heavy oil,11000.0
5075,Bus or coach (17 or more pass seats),11.0,1.0,Heavy oil,11000.0
5076,Taxi/Private hire car,4.0,1.0,Heavy oil,1686.0
5077,Car,10.0,1.0,Heavy oil,1896.0
5078,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,5900.0
5082,Car,12.0,1.0,Petrol,1820.0
5085,Car,12.0,1.0,Petrol,1997.0
5086,Car,15.0,1.0,Petrol,2960.0
5087,Goods over 3.5t. and under 7.5t,17.0,1.0,Heavy oil,5958.0
5088,Van / Goods 3.5 tonnes mgw or under,16.0,1.0,Petrol,1993.0
5089,Van / Goods 3.5 tonnes mgw or under,16.0,1.0,Petrol,1993.0
5090,Van / Goods 3.5 tonnes mgw or under,16.0,1.0,Petrol,1993.0
5093,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
5095,Car,6.0,1.0,Heavy oil,3059.0
5096,Car,8.0,1.0,Petrol,1396.0
5097,Car,8.0,1.0,Petrol,1396.0
5098,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
5099,Car,1.0,1.0,Petrol,1598.0
5100,Car,12.0,1.0,Heavy oil,1970.0
5102,Car,9.0,1.0,Petrol,1392.0
5103,Car,13.0,1.0,Petrol,999.0
5105,Car,8.0,1.0,Petrol,1598.0
5107,Motorcycle over 500cc,1.0,1.0,Petrol,1130.0
5108,Motorcycle over 500cc,1.0,1.0,Petrol,1130.0
5110,Motorcycle over 125cc and up to 500cc,6.0,1.0,Petrol,499.0
5112,Car,10.0,1.0,Petrol,1392.0
5114,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,2496.0
5115,Car,7.0,1.0,Petrol,998.0
5117,Car,9.0,1.0,Petrol,1783.0
5118,Car,3.0,1.0,Petrol,1749.0
5120,Motorcycle 125cc and under,6.0,1.0,Petrol,124.0
5122,Motorcycle 125cc and under,7.0,1.0,Petrol,85.0
5124,Car,6.0,1.0,Petrol,973.0
5126,Car,6.0,1.0,Petrol,1998.0
5131,Car,6.0,1.0,Petrol,1390.0
5132,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1998.0
5133,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
5135,Car,11.0,1.0,Petrol,1396.0
5136,Car,1.0,1.0,Petrol,1769.0
5137,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
5142,Car,5.0,1.0,Petrol,1242.0
5143,Car,5.0,1.0,Petrol,1242.0
5144,Car,5.0,1.0,Petrol,1242.0
5145,Car,5.0,1.0,Petrol,1242.0
5147,Car,6.0,1.0,Petrol,999.0
5148,Car,6.0,1.0,Petrol,999.0
5151,Car,3.0,1.0,Heavy oil,2184.0
5152,Car,1.0,1.0,Petrol,1598.0
5153,Car,1.0,1.0,Petrol,1598.0
5154,Car,1.0,1.0,Petrol,1598.0
5155,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Petrol,1870.0
5158,Car,11.0,1.0,Petrol,1389.0
5160,Car,9.0,1.0,Petrol,1242.0
5161,Car,6.0,1.0,Petrol,1587.0
5162,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,8268.0
5163,Car,2.0,1.0,Petrol,1997.0
5164,Car,5.0,1.0,Petrol,1599.0
5166,Car,8.0,1.0,Petrol,1390.0
5168,Car,5.0,1.0,Petrol,1397.0
5170,Car,12.0,1.0,Petrol,998.0
5171,Car,7.0,1.0,Petrol,1762.0
5172,Car,4.0,1.0,Petrol,1397.0
5173,Car,12.0,1.0,Petrol,2675.0
5174,Car,8.0,1.0,Petrol,1762.0
5175,Car,9.0,1.0,Petrol,1597.0
5176,Car,9.0,1.0,Petrol,1597.0
5177,Car,9.0,1.0,Petrol,1597.0
5178,Car,11.0,1.0,Petrol,1242.0
5180,Car,6.0,1.0,Petrol,1299.0
5184,Car,7.0,1.0,Petrol,1598.0
5186,Car,12.0,1.0,Petrol,998.0
5187,Car,4.0,1.0,Petrol,1598.0
5188,Car,7.0,1.0,Petrol,1589.0
5189,Car,5.0,1.0,Petrol,998.0
5193,Van / Goods 3.5 tonnes mgw or under,11.0,1.0,Heavy oil,2299.0
5194,Van / Goods 3.5 tonnes mgw or under,11.0,1.0,Heavy oil,2299.0
5197,Car,2.0,1.0,Petrol,1598.0
5199,Car,5.0,1.0,Petrol,1360.0
5200,Car,2.0,1.0,Petrol,1360.0
5201,Car,2.0,1.0,Heavy oil,1870.0
5204,Car,11.0,1.0,Petrol,1391.0
5205,Car,10.0,1.0,Petrol,1360.0
5206,Car,10.0,1.0,Petrol,1360.0
5207,Car,10.0,1.0,Petrol,2199.0
5208,Car,11.0,1.0,Petrol,1996.0
5211,Bus or coach (17 or more pass seats),7.0,1.0,Heavy oil,4250.0
5213,Car,4.0,1.0,Petrol,1995.0
5214,Car,10.0,1.0,Petrol,1996.0
5217,Car,5.0,1.0,Petrol,1598.0
5218,Car,8.0,1.0,Heavy oil,1905.0
5219,Car,8.0,1.0,Heavy oil,1905.0
5220,Car,8.0,1.0,Heavy oil,1905.0
5221,Car,8.0,1.0,Heavy oil,1905.0
5222,Car,8.0,1.0,Heavy oil,1905.0
5223,Car,6.0,1.0,Petrol,1984.0
5224,Car,6.0,1.0,Petrol,1984.0
5227,Car,9.0,1.0,Petrol,1597.0
5228,Car,1.0,1.0,Petrol,1388.0
5229,Car,3.0,1.0,Petrol,1390.0
5230,Car,1.0,1.0,Heavy oil,2401.0
5231,Car,3.0,1.0,Petrol,1149.0
5234,Car,2.0,1.0,Petrol,1596.0
5237,Car,3.0,1.0,Petrol,1497.0
5238,Car,7.0,1.0,Petrol,1242.0
5239,Car,5.0,1.0,Petrol,1299.0
5240,Car,10.0,1.0,Petrol,1796.0
5241,Car,3.0,1.0,Heavy oil,1995.0
5242,Car,12.0,1.0,Petrol,1396.0
5243,Car,12.0,1.0,Petrol,1998.0
5245,Car,1.0,1.0,Petrol,1149.0
5248,Car,7.0,1.0,Petrol,1998.0
5251,Car,1.0,1.0,Petrol,1149.0
5252,Car,10.0,1.0,Petrol,1389.0
5253,Car,8.0,1.0,Petrol,998.0
5256,Car,4.0,1.0,Petrol,1895.0
5257,Car,16.0,1.0,Petrol,1108.0
5259,Car,10.0,1.0,Petrol,1596.0
5260,Car,9.0,1.0,Petrol,998.0
5261,Car,5.0,1.0,Petrol,1596.0
5262,Car,7.0,1.0,Petrol,1388.0
5264,Car,10.0,1.0,Petrol,1108.0
5265,Other vehicle,6.0,1.0,Petrol,3500.0
5266,Other vehicle,6.0,1.0,Petrol,3500.0
5267,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
5269,Car,2.0,1.0,Petrol,1598.0
5270,Car,8.0,1.0,Petrol,1124.0
5271,Car,11.0,1.0,Petrol,1587.0
5272,Car,4.0,1.0,Petrol,1388.0
5273,Car,4.0,1.0,Petrol,1388.0
5274,Car,3.0,1.0,Heavy oil,1896.0
5275,Car,5.0,1.0,Petrol,1998.0
5276,Car,16.0,1.0,Petrol,1769.0
5277,Car,5.0,1.0,Heavy oil,1997.0
5279,Car,1.0,1.0,Petrol,1598.0
5280,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
5281,Car,6.0,1.0,Petrol,973.0
5282,Motorcycle over 500cc,1.0,1.0,Petrol,645.0
5283,Car,8.0,1.0,Petrol,1997.0
5284,Car,2.0,1.0,Petrol,1390.0
5285,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
5286,Car,7.0,1.0,Heavy oil,1896.0
5287,Car,1.0,1.0,Petrol,1596.0
5288,Car,1.0,1.0,Petrol,1596.0
5289,Car,17.0,1.0,Petrol,1769.0
5290,Motorcycle over 500cc,1.0,1.0,Petrol,1299.0
5291,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
5292,Goods 7.5 tonnes mgw and over,4.0,1.0,Heavy oil,-1.0
5293,Car,12.0,1.0,Petrol,1332.0
5297,Car,5.0,1.0,Heavy oil,2497.0
5298,Car,2.0,1.0,Petrol,1794.0
5299,Motorcycle 125cc and under,1.0,1.0,Petrol,98.0
5301,Car,4.0,1.0,Petrol,1242.0
5302,Car,5.0,1.0,Petrol,2300.0
5303,Car,5.0,1.0,Petrol,2300.0
5304,Car,8.0,1.0,Petrol,999.0
5305,Car,5.0,1.0,Petrol,1796.0
5306,Car,5.0,1.0,Petrol,1998.0
5309,Car,8.0,1.0,Petrol,1948.0
5310,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
5312,Car,6.0,1.0,Petrol,998.0
5318,Car,6.0,1.0,Petrol,1396.0
5319,Car,6.0,1.0,Petrol,1396.0
5320,Car,8.0,1.0,Heavy oil,1905.0
5321,Car,6.0,1.0,Petrol,1597.0
5322,Car,15.0,1.0,Petrol,1590.0
5323,Car,15.0,1.0,Petrol,1590.0
5324,Car,2.0,1.0,Petrol,1598.0
5325,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,-1.0
5328,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,3900.0
5329,Car,9.0,1.0,Petrol,1299.0
5330,Car,9.0,1.0,Petrol,1299.0
5333,Car,14.0,1.0,Petrol,1396.0
5335,Car,11.0,1.0,Heavy oil,1905.0
5337,Car,7.0,1.0,Petrol,1332.0
5339,Car,1.0,1.0,Petrol,1796.0
5341,Car,11.0,1.0,Heavy oil,1488.0
5343,Car,5.0,1.0,Petrol,1598.0
5344,Car,16.0,1.0,Petrol,1596.0
5345,Car,15.0,1.0,Petrol,1596.0
5350,Car,5.0,1.0,Petrol,1149.0
5351,Car,7.0,1.0,Heavy oil,1527.0
5352,Car,1.0,1.0,Petrol,1339.0
5353,Car,6.0,1.0,Petrol,1796.0
5355,Car,5.0,1.0,Petrol,1997.0
5356,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
5357,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1998.0
5360,Car,5.0,1.0,Petrol,1149.0
5361,Car,2.0,1.0,Petrol,1390.0
5363,Car,8.0,1.0,Petrol,998.0
5366,Car,3.0,1.0,Petrol,973.0
5367,Car,4.0,1.0,Petrol,1124.0
5368,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
5369,Car,15.0,1.0,Petrol,1117.0
5372,Car,9.0,1.0,Petrol,1242.0
5373,Car,2.0,1.0,Heavy oil,1994.0
5374,Car,5.0,1.0,Petrol,1973.0
5375,Car,5.0,1.0,Petrol,1973.0
5376,Car,1.0,1.0,Petrol,1242.0
5377,Car,12.0,1.0,Petrol,1998.0
5379,Car,6.0,1.0,Petrol,1769.0
5380,Car,12.0,1.0,Petrol,1597.0
5382,Motorcycle over 500cc,1.0,1.0,Petrol,1137.0
5383,Goods 7.5 tonnes mgw and over,1.0,1.0,Heavy oil,1260.0
5384,Car,15.0,1.0,Petrol,1397.0
5385,Car,13.0,1.0,Petrol,1796.0
5386,Car,4.0,1.0,Petrol,1149.0
5387,Car,8.0,1.0,Petrol,1581.0
5388,Car,10.0,1.0,Petrol,1796.0
5390,Car,6.0,1.0,Heavy oil,1896.0
5391,Car,7.0,1.0,Petrol,1242.0
5392,Car,11.0,1.0,Petrol,1299.0
5393,Car,7.0,1.0,Petrol,1392.0
5394,Car,5.0,1.0,Petrol,1598.0
5396,Motorcycle over 500cc,3.0,1.0,Petrol,647.0
5397,Car,3.0,1.0,Petrol,1596.0
5398,Car,10.0,1.0,Petrol,1119.0
5400,Car,3.0,1.0,Petrol,1988.0
5402,Car,9.0,1.0,Petrol,1390.0
5403,Car,7.0,1.0,Petrol,1830.0
5404,Car,1.0,1.0,Petrol,1598.0
5405,Car,12.0,1.0,Petrol,1493.0
5406,Car,12.0,1.0,Petrol,1493.0
5410,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
5411,Car,14.0,1.0,Petrol,1781.0
5413,Car,10.0,1.0,Petrol,1196.0
5415,Motorcycle 125cc and under,1.0,1.0,Petrol,100.0
5416,Car,6.0,1.0,Petrol,1149.0
5417,Car,5.0,1.0,Petrol,1796.0
5418,Motorcycle over 500cc,4.0,1.0,Petrol,892.0
5419,Car,6.0,1.0,Petrol,1797.0
5420,Car,6.0,1.0,Petrol,1797.0
5421,Car,7.0,1.0,Heavy oil,1994.0
5423,Car,7.0,1.0,Heavy oil,1870.0
5424,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,1868.0
5429,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
5430,Car,9.0,1.0,Petrol,1799.0
5431,Car,9.0,1.0,Petrol,1390.0
5433,Motorcycle 125cc and under,4.0,1.0,Petrol,85.0
5435,Car,2.0,1.0,Petrol,1339.0
5437,Goods 7.5 tonnes mgw and over,4.0,1.0,Heavy oil,5480.0
5440,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,1998.0
5441,Car,5.0,1.0,Petrol,1895.0
5442,Car,5.0,1.0,Petrol,2967.0
5443,Car,7.0,1.0,Petrol,1242.0
5445,Car,6.0,1.0,Petrol,1124.0
5447,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
5448,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
5450,Car,1.0,1.0,Petrol,1998.0
5453,Car,8.0,1.0,Petrol,1598.0
5455,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
5457,Car,7.0,1.0,Petrol,998.0
5458,Car,5.0,1.0,Petrol,1598.0
5459,Car,12.0,1.0,Heavy oil,1905.0
5460,Car,7.0,1.0,Petrol,1242.0
5462,Car,8.0,1.0,Petrol,1242.0
5465,Car,3.0,1.0,Petrol,998.0
5466,Car,7.0,1.0,Petrol,1289.0
5467,Car,17.0,1.0,Petrol,1990.0
5469,Car,15.0,1.0,Petrol,1117.0
5470,Car,15.0,1.0,Petrol,1117.0
5471,Car,6.0,1.0,Petrol,2946.0
5472,Car,5.0,1.0,Petrol,1149.0
5473,Car,6.0,1.0,Petrol,1598.0
5474,Car,6.0,1.0,Petrol,1598.0
5476,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
5477,Car,6.0,1.0,Petrol,1396.0
5479,Car,4.0,1.0,Petrol,1598.0
5480,Car,5.0,1.0,Petrol,1396.0
5483,Car,7.0,1.0,Petrol,1799.0
5484,Car,1.0,1.0,Petrol,2171.0
5485,Car,2.0,1.0,Petrol,1124.0
5486,Car,2.0,1.0,Petrol,1124.0
5488,Car,12.0,1.0,Petrol,1796.0
5489,Car,12.0,1.0,Petrol,1796.0
5490,Car,11.0,1.0,Petrol,998.0
5491,Car,11.0,1.0,Petrol,998.0
5493,Motorcycle over 500cc,3.0,1.0,Petrol,998.0
5494,Car,7.0,1.0,Petrol,1590.0
5495,Car,12.0,1.0,Petrol,1796.0
5496,Car,12.0,1.0,Petrol,1796.0
5497,Car,2.0,1.0,Petrol,3724.0
5498,Car,6.0,1.0,Petrol,1390.0
5499,Car,7.0,1.0,Petrol,1396.0
5501,Car,9.0,1.0,Heavy oil,1974.0
5502,Car,8.0,1.0,Petrol,1988.0
5503,Car,9.0,1.0,Petrol,1998.0
5504,Car,8.0,1.0,Petrol,1598.0
5505,Car,9.0,1.0,Petrol,1043.0
5506,Motorcycle over 500cc,8.0,1.0,Petrol,918.0
5508,Car,3.0,1.0,Heavy oil,1995.0
5509,Car,3.0,1.0,Petrol,1198.0
5510,Car,5.0,1.0,Petrol,1850.0
5511,Car,9.0,1.0,Petrol,1598.0
5512,Motorcycle 125cc and under,6.0,1.0,Petrol,124.0
5513,Car,3.0,1.0,Heavy oil,1995.0
5514,Car,9.0,1.0,Petrol,1997.0
5515,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,499.0
5517,Car,9.0,1.0,Petrol,1597.0
5518,Car,1.0,1.0,Petrol,1596.0
5519,Car,1.0,1.0,Heavy oil,1461.0
5520,Car,9.0,1.0,Petrol,1043.0
5521,Car,5.0,1.0,Petrol,1149.0
5522,Car,5.0,1.0,Petrol,1149.0
5523,Car,7.0,1.0,Petrol,999.0
5524,Car,10.0,1.0,Petrol,1984.0
5525,Car,9.0,1.0,Petrol,1597.0
5526,Car,3.0,1.0,Petrol,1341.0
5527,Car,14.0,1.0,Petrol,1597.0
5528,Car,1.0,1.0,Heavy oil,1896.0
5529,Car,3.0,1.0,Petrol,1598.0
5533,Car,4.0,1.0,Heavy oil,1896.0
5536,Car,13.0,1.0,Petrol,1196.0
5540,Car,6.0,1.0,Petrol,1590.0
5541,Car,6.0,1.0,Petrol,1590.0
5542,Car,6.0,1.0,Petrol,1590.0
5543,Car,6.0,1.0,Petrol,1587.0
5544,Car,9.0,1.0,Petrol,1598.0
5545,Car,1.0,1.0,Heavy oil,1896.0
5546,Car,12.0,1.0,Petrol,1580.0
5547,Car,9.0,1.0,Petrol,2295.0
5548,Car,9.0,1.0,Petrol,2295.0
5549,Car,12.0,1.0,Petrol,1468.0
5550,Car,9.0,1.0,Petrol,998.0
5551,Car,3.0,1.0,Petrol,973.0
5552,Car,3.0,1.0,Petrol,973.0
5553,Car,5.0,1.0,Petrol,1973.0
5554,Car,11.0,1.0,Petrol,1389.0
5555,Car,11.0,1.0,Petrol,1389.0
5557,Car,7.0,1.0,Petrol,993.0
5558,Car,5.0,1.0,Petrol,1781.0
5559,Car,4.0,1.0,Petrol,1587.0
5560,Car,1.0,1.0,Petrol,1124.0
5561,Car,1.0,1.0,Petrol,1124.0
5566,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,1868.0
5568,Car,10.0,1.0,Petrol,1391.0
5569,Car,4.0,1.0,Petrol,1796.0
5573,Motorcycle over 500cc,1.0,1.0,Petrol,645.0
5575,Car,3.0,1.0,Petrol,1299.0
5576,Car,5.0,1.0,Petrol,2295.0
5577,Car,2.0,1.0,Petrol,1598.0
5578,Car,6.0,1.0,Petrol,1332.0
5580,Car,16.0,1.0,Petrol,1196.0
5581,Motorcycle 125cc and under,6.0,1.0,Petrol,124.0
5582,Car,12.0,1.0,Petrol,1796.0
5583,Car,12.0,1.0,Petrol,1796.0
5584,Car,9.0,1.0,Petrol,1796.0
5585,Car,9.0,1.0,Heavy oil,1527.0
5587,Car,6.0,1.0,Petrol,1242.0
5588,Car,6.0,1.0,Petrol,1598.0
5589,Car,6.0,1.0,Petrol,1598.0
5592,Car,2.0,1.0,Heavy oil,1997.0
5594,Car,1.0,1.0,Petrol,1999.0
5595,Car,7.0,1.0,Petrol,1984.0
5596,Car,6.0,1.0,Petrol,1800.0
5599,Car,9.0,1.0,Petrol,1998.0
5600,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
5601,Car,1.0,1.0,Petrol,5400.0
5603,Car,8.0,1.0,Petrol,1242.0
5604,Car,1.0,1.0,Petrol,1364.0
5605,Car,1.0,1.0,Petrol,1794.0
5607,Car,10.0,1.0,Petrol,1596.0
5609,Car,1.0,1.0,Petrol,1596.0
5610,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
5611,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,1998.0
5612,Car,7.0,1.0,Petrol,1970.0
5613,Car,7.0,1.0,Petrol,1970.0
5614,Car,6.0,1.0,Petrol,1598.0
5615,Car,4.0,1.0,Petrol,1242.0
5616,Car,6.0,1.0,Petrol,1360.0
5617,Car,4.0,1.0,Petrol,1598.0
5618,Car,6.0,1.0,Petrol,1762.0
5619,Car,11.0,1.0,Petrol,1299.0
5620,Car,12.0,1.0,Petrol,1796.0
5621,Car,12.0,1.0,Petrol,1597.0
5622,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
5624,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
5625,Motorcycle over 500cc,6.0,1.0,Petrol,998.0
5626,Car,1.0,1.0,Petrol,3189.0
5628,Car,4.0,1.0,Petrol,998.0
5632,Car,16.0,1.0,Petrol,2494.0
5633,Car,6.0,1.0,Petrol,1596.0
5634,Motorcycle over 500cc,2.0,1.0,Petrol,647.0
5637,Car,9.0,1.0,Petrol,1360.0
5638,Car,3.0,1.0,Heavy oil,1896.0
5639,Car,5.0,1.0,Petrol,2544.0
5640,Car,8.0,1.0,Petrol,1596.0
5641,Car,1.0,1.0,Petrol,1242.0
5642,Car,1.0,1.0,Petrol,1242.0
5644,Car,4.0,1.0,Heavy oil,1896.0
5645,Car,12.0,1.0,Heavy oil,1998.0
5646,Car,8.0,1.0,Petrol,1761.0
5647,Car,8.0,1.0,Petrol,1796.0
5648,Car,8.0,1.0,Petrol,1796.0
5649,Car,5.0,1.0,Petrol,1598.0
5650,Car,5.0,1.0,Petrol,1598.0
5652,Motorcycle over 500cc,6.0,1.0,Petrol,749.0
5653,Motorcycle over 500cc,6.0,1.0,Petrol,749.0
5654,Car,5.0,1.0,Heavy oil,1997.0
5655,Car,3.0,1.0,Petrol,1390.0
5656,Car,8.0,1.0,Petrol,1762.0
5657,Car,3.0,1.0,Petrol,599.0
5658,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
5660,Car,7.0,1.0,Petrol,1998.0
5661,Car,7.0,1.0,Petrol,2671.0
5662,Car,7.0,1.0,Petrol,2671.0
5664,Car,8.0,1.0,Petrol,2156.0
5665,Car,3.0,1.0,Heavy oil,1753.0
5669,Car,2.0,1.0,Petrol,1242.0
5670,Car,7.0,1.0,Petrol,1598.0
5673,Car,11.0,1.0,Heavy oil,1700.0
5674,Motorcycle over 500cc,10.0,1.0,Petrol,598.0
5675,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,2800.0
5676,Car,7.0,1.0,Petrol,1242.0
5677,Car,3.0,1.0,Petrol,1988.0
5678,Car,12.0,1.0,Petrol,1389.0
5679,Car,1.0,1.0,Heavy oil,1951.0
5680,Car,1.0,1.0,Heavy oil,1951.0
5682,Motorcycle 125cc and under,6.0,1.0,Petrol,124.0
5683,Car,3.0,1.0,Petrol,1242.0
5684,Car,5.0,1.0,Petrol,1895.0
5687,Car,5.0,1.0,Petrol,1299.0
5688,Car,7.0,1.0,Petrol,1242.0
5690,Car,5.0,1.0,Petrol,1299.0
5691,Car,5.0,1.0,Petrol,1299.0
5692,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
5693,Car,6.0,1.0,Petrol,1242.0
5694,Car,4.0,1.0,Petrol,1299.0
5695,Car,14.0,1.0,Petrol,1998.0
5697,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
5698,Car,2.0,1.0,Petrol,1598.0
5699,Car,1.0,1.0,Petrol,1388.0
5707,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
5710,Car,3.0,1.0,Petrol,1242.0
5712,Car,6.0,1.0,Petrol,1149.0
5713,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
5714,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,5883.0
5716,Car,4.0,1.0,Petrol,1390.0
5719,Car,9.0,1.0,Petrol,1761.0
5721,Car,5.0,1.0,Heavy oil,1686.0
5722,Motorcycle 125cc and under,7.0,1.0,Petrol,85.0
5723,Car,7.0,1.0,Heavy oil,1998.0
5724,Car,9.0,1.0,Petrol,1590.0
5726,Car,1.0,1.0,Petrol,1995.0
5729,Car,1.0,1.0,Petrol,698.0
5730,Car,1.0,1.0,Petrol,698.0
5731,Car,8.0,1.0,Petrol,1991.0
5733,Car,8.0,1.0,Heavy oil,1975.0
5734,Car,6.0,1.0,Petrol,1998.0
5735,Car,10.0,1.0,Petrol,1597.0
5736,Car,3.0,1.0,Petrol,1299.0
5737,Car,3.0,1.0,Petrol,1299.0
5738,Car,3.0,1.0,Petrol,1299.0
5739,Car,5.0,1.0,Petrol,1984.0
5740,Car,5.0,1.0,Petrol,1984.0
5741,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
5743,Car,9.0,1.0,Petrol,1988.0
5744,Car,5.0,1.0,Petrol,1124.0
5746,Car,4.0,1.0,Petrol,1587.0
5749,Car,6.0,1.0,Petrol,1895.0
5750,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,2800.0
5751,Car,13.0,1.0,Petrol,1997.0
5752,Car,7.0,1.0,Petrol,1242.0
5753,Car,2.0,1.0,Heavy oil,1398.0
5756,Car,12.0,1.0,Petrol,1389.0
5759,Car,1.0,1.0,Petrol,1798.0
5760,Car,7.0,1.0,Petrol,1600.0
5762,Car,1.0,1.0,Petrol,1598.0
5763,Car,1.0,1.0,Petrol,1598.0
5764,Car,8.0,1.0,Petrol,1598.0
5765,Car,8.0,1.0,Petrol,1598.0
5766,Car,8.0,1.0,Petrol,1598.0
5767,Car,9.0,1.0,Petrol,1998.0
5768,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
5770,Car,2.0,1.0,Petrol,1598.0
5771,Goods 7.5 tonnes mgw and over,2.0,1.0,Heavy oil,5900.0
5773,Car,12.0,1.0,Petrol,1389.0
5774,Car,12.0,1.0,Heavy oil,2000.0
5775,Car,11.0,1.0,Heavy oil,1360.0
5776,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
5777,Car,13.0,1.0,Petrol,1392.0
5779,Car,6.0,1.0,Petrol,1595.0
5783,Car,8.0,1.0,Heavy oil,1896.0
5784,Car,1.0,1.0,Petrol,1124.0
5785,Car,11.0,1.0,Petrol,1390.0
5786,Car,7.0,1.0,Petrol,1597.0
5787,Car,3.0,1.0,Petrol,1984.0
5788,Car,8.0,1.0,Petrol,1996.0
5789,Motorcycle over 500cc,3.0,1.0,Petrol,1084.0
5793,Car,3.0,1.0,Petrol,1598.0
5794,Car,12.0,1.0,Heavy oil,2200.0
5795,Car,12.0,1.0,Heavy oil,2200.0
5796,Car,12.0,1.0,Heavy oil,2200.0
5797,Car,12.0,1.0,Heavy oil,2200.0
5798,Car,6.0,1.0,Heavy oil,1896.0
5799,Car,9.0,1.0,Petrol,1196.0
5800,Car,7.0,1.0,Petrol,1242.0
5801,Car,3.0,1.0,Petrol,1998.0
5803,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
5804,Car,7.0,1.0,Petrol,1242.0
5805,Motorcycle 125cc and under,4.0,1.0,Petrol,85.0
5806,Car,2.0,1.0,Petrol,1999.0
5807,Car,2.0,1.0,Petrol,1999.0
5808,Car,2.0,1.0,Petrol,1587.0
5809,Car,2.0,1.0,Petrol,1796.0
5811,Car,11.0,1.0,Heavy oil,1753.0
5812,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,8268.0
