,Vehicle_Type,Age_of_Vehicle,Was_Vehicle_Left_Hand_Drive?,Propulsion_Code,Engine_Capacity_(CC)
821,Motorcycle 125cc and under,7.0,1.0,Petrol,124.0
822,Car,6.0,1.0,Petrol,2295.0
824,Car,5.0,2.0,Petrol,1600.0
827,Car,3.0,1.0,Heavy oil,2171.0
828,Car,12.0,1.0,Petrol,1389.0
831,Motorcycle over 500cc,5.0,1.0,Petrol,996.0
832,Car,7.0,1.0,Petrol,1597.0
842,Car,3.0,1.0,Petrol,1796.0
843,Car,5.0,1.0,Petrol,1581.0
844,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,8268.0
845,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,3900.0
847,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
848,Car,11.0,1.0,Petrol,3600.0
849,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
850,Motorcycle over 500cc,1.0,1.0,Petrol,748.0
852,Goods 7.5 tonnes mgw and over,4.0,1.0,Heavy oil,12130.0
854,Motorcycle over 500cc,2.0,1.0,Petrol,848.0
857,Car,5.0,1.0,Petrol,1800.0
858,Taxi/Private hire car,3.0,1.0,Heavy oil,2446.0
859,Motorcycle over 500cc,4.0,1.0,Petrol,647.0
860,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
861,Car,2.0,1.0,Heavy oil,2993.0
866,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
871,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
872,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2151.0
878,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
879,Motorcycle 125cc and under,5.0,1.0,Petrol,100.0
880,Motorcycle 125cc and under,5.0,1.0,Petrol,100.0
881,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Gas/Bi-fuel,2295.0
882,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
884,Motorcycle over 125cc and up to 500cc,2.0,1.0,Petrol,244.0
886,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
888,Motorcycle over 500cc,8.0,1.0,Petrol,955.0
889,Motorcycle over 500cc,8.0,1.0,Petrol,955.0
891,Motorcycle over 125cc and up to 500cc,7.0,1.0,Petrol,499.0
892,Motorcycle over 125cc and up to 500cc,16.0,1.0,Petrol,399.0
893,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
895,Taxi/Private hire car,4.0,1.0,Heavy oil,1896.0
896,Taxi/Private hire car,4.0,1.0,Heavy oil,1896.0
897,Motorcycle over 500cc,8.0,1.0,Petrol,600.0
898,Motorcycle over 500cc,7.0,1.0,Petrol,1157.0
899,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,176.0
900,Motorcycle 125cc and under,1.0,1.0,Petrol,100.0
901,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
903,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
905,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
906,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,499.0
910,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Petrol,2295.0
912,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,2402.0
915,Motorcycle over 125cc and up to 500cc,6.0,1.0,Petrol,498.0
918,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
921,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
922,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
923,Motorcycle over 500cc,8.0,1.0,Petrol,885.0
930,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,7300.0
934,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
938,Motorcycle over 500cc,5.0,1.0,Petrol,1188.0
943,Car,5.0,1.0,Petrol,1796.0
945,Motorcycle 125cc and under,1.0,1.0,Petrol,125.0
946,Motorcycle over 500cc,7.0,1.0,Petrol,955.0
950,Car,15.0,1.0,Petrol,3430.0
952,Car,1.0,1.0,Heavy oil,1896.0
953,Taxi/Private hire car,4.0,1.0,Heavy oil,2664.0
954,Car,1.0,1.0,Petrol,3246.0
955,Car,1.0,1.0,Petrol,3246.0
956,Car,1.0,1.0,Petrol,3246.0
957,Car,1.0,1.0,Petrol,3246.0
958,Car,2.0,1.0,Heavy oil,2496.0
960,Motorcycle over 500cc,6.0,1.0,Petrol,1298.0
961,Motorcycle over 500cc,6.0,1.0,Petrol,1298.0
962,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
966,Car,15.0,1.0,Petrol,2316.0
968,Motorcycle over 500cc,7.0,1.0,Petrol,781.0
969,Motorcycle over 500cc,10.0,1.0,Petrol,650.0
970,Taxi/Private hire car,2.0,1.0,Heavy oil,2902.0
971,Car,6.0,1.0,Petrol,2544.0
972,Motorcycle over 500cc,8.0,1.0,Petrol,1084.0
973,Taxi/Private hire car,4.0,1.0,Heavy oil,2664.0
974,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
977,Van / Goods 3.5 tonnes mgw or under,8.0,1.0,Heavy oil,2496.0
978,Van / Goods 3.5 tonnes mgw or under,8.0,1.0,Heavy oil,2496.0
979,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
980,Car,3.0,1.0,Heavy oil,1896.0
981,Car,2.0,1.0,Petrol,1834.0
984,Van / Goods 3.5 tonnes mgw or under,5.0,1.0,Heavy oil,2402.0
985,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
986,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
988,Car,2.0,1.0,Heavy oil,1461.0
989,Taxi/Private hire car,4.0,1.0,Petrol,1590.0
990,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,8268.0
991,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,3900.0
992,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,1896.0
993,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,1998.0
994,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
997,Taxi/Private hire car,1.0,1.0,Petrol,1794.0
1000,Car,6.0,1.0,Petrol,1800.0
1001,Car,6.0,1.0,Petrol,1800.0
1005,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
1006,Motorcycle over 125cc and up to 500cc,27.0,1.0,Petrol,398.0
1008,Motorcycle over 500cc,6.0,1.0,Petrol,600.0
1016,Motorcycle over 125cc and up to 500cc,2.0,1.0,Petrol,498.0
1018,Motorcycle over 125cc and up to 500cc,13.0,1.0,Petrol,400.0
1019,Motorcycle over 125cc and up to 500cc,13.0,1.0,Petrol,400.0
1024,Motorcycle over 500cc,8.0,1.0,Petrol,893.0
1026,Motorcycle over 500cc,9.0,1.0,Petrol,599.0
1028,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
1033,Car,5.0,1.0,Petrol,1598.0
1035,Car,3.0,1.0,Heavy oil,1896.0
1037,Motorcycle over 500cc,5.0,1.0,Petrol,647.0
1039,Motorcycle over 500cc,1.0,1.0,Petrol,618.0
1042,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1043,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
1049,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,3900.0
1050,Motorcycle over 125cc and up to 500cc,10.0,1.0,Petrol,498.0
1051,Car,15.0,1.0,Petrol,1598.0
1052,Taxi/Private hire car,12.0,1.0,Heavy oil,2664.0
1057,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,8268.0
1058,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,11000.0
1060,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
1063,Motorcycle over 500cc,1.0,1.0,Petrol,652.0
1064,Car,10.0,1.0,Petrol,1796.0
1069,Motorcycle over 500cc,7.0,1.0,Petrol,900.0
1072,Taxi/Private hire car,9.0,1.0,Heavy oil,2664.0
1073,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
1074,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
1075,Bus or coach (17 or more pass seats),21.0,1.0,Heavy oil,10450.0
1076,Motorcycle 125cc and under,6.0,1.0,Petrol,124.0
1079,Car,7.0,1.0,Petrol,1985.0
1083,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,7300.0
1085,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
1086,Car,11.0,1.0,Petrol,1597.0
1090,Taxi/Private hire car,3.0,1.0,Heavy oil,2664.0
1091,Taxi/Private hire car,3.0,1.0,Heavy oil,2664.0
1093,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
1094,Motorcycle 125cc and under,3.0,1.0,Petrol,85.0
1096,Motorcycle over 500cc,2.0,1.0,Petrol,1402.0
1099,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1100,Car,10.0,1.0,Petrol,2438.0
1101,Taxi/Private hire car,2.0,1.0,Heavy oil,1896.0
1104,Motorcycle 125cc and under,7.0,1.0,Petrol,85.0
1105,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1106,Car,6.0,1.0,Petrol,1796.0
1107,Car,6.0,1.0,Petrol,1796.0
1112,Car,3.0,1.0,Heavy oil,2151.0
1113,Car,8.0,1.0,Petrol,1370.0
1114,Motorcycle over 500cc,1.0,1.0,Petrol,645.0
1117,Car,13.0,1.0,Petrol,1390.0
1118,Car,13.0,1.0,Petrol,1390.0
1121,Taxi/Private hire car,12.0,1.0,Heavy oil,2664.0
1122,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
1123,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
1132,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,1461.0
1135,Taxi/Private hire car,6.0,1.0,Petrol,1762.0
1142,Motorcycle over 500cc,1.0,1.0,Petrol,600.0
1145,Car,13.0,1.0,Petrol,2986.0
1149,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
1150,Van / Goods 3.5 tonnes mgw or under,11.0,1.0,Heavy oil,1896.0
1151,Van / Goods 3.5 tonnes mgw or under,11.0,1.0,Heavy oil,1896.0
1154,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
1156,Taxi/Private hire car,15.0,1.0,Heavy oil,2664.0
1157,Taxi/Private hire car,15.0,1.0,Heavy oil,2664.0
1160,Motorcycle over 125cc and up to 500cc,2.0,1.0,Petrol,498.0
1161,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
1163,Car,12.0,1.0,Petrol,1124.0
1165,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,499.0
1166,Car,4.0,1.0,Petrol,1598.0
1167,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1169,Car,8.0,1.0,Heavy oil,2180.0
1170,Motorcycle over 500cc,7.0,1.0,Petrol,650.0
1172,Taxi/Private hire car,5.0,1.0,Heavy oil,1870.0
1174,Car,12.0,1.0,Heavy oil,2260.0
1175,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1176,Car,20.0,1.0,Petrol,1766.0
1178,Car,4.0,1.0,Petrol,1798.0
1181,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1182,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
1187,Car,7.0,1.0,Petrol,3199.0
1189,Car,7.0,1.0,Petrol,1994.0
1191,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1192,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1193,Car,4.0,1.0,Petrol,1596.0
1194,Car,9.0,1.0,Petrol,1587.0
1195,Car,12.0,1.0,Petrol,1275.0
1196,Car,12.0,1.0,Petrol,1275.0
1197,Car,4.0,1.0,Petrol,4266.0
1198,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
1199,Car,4.0,1.0,Heavy oil,1896.0
1200,Car,8.0,1.0,Petrol,2438.0
1201,Car,2.0,1.0,Petrol,1339.0
1202,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,499.0
1204,Car,3.0,1.0,Petrol,1199.0
1205,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
1207,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1212,Car,9.0,1.0,Petrol,1762.0
1213,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,499.0
1218,Motorcycle 125cc and under,2.0,1.0,Petrol,100.0
1219,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,8300.0
1220,Van / Goods 3.5 tonnes mgw or under,8.0,1.0,Heavy oil,2446.0
1222,Motorcycle over 500cc,2.0,1.0,Petrol,998.0
1223,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
1224,Taxi/Private hire car,3.0,1.0,Petrol,1999.0
1228,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1229,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
1230,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,499.0
1231,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,499.0
1232,Car,10.0,1.0,Petrol,1984.0
1235,Car,5.0,1.0,Petrol,1299.0
1236,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
1237,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
1238,Taxi/Private hire car,7.0,1.0,Heavy oil,2664.0
1239,Motorcycle 50cc and under,5.0,1.0,Petrol,44.0
1240,Motorcycle 125cc and under,12.0,1.0,Petrol,124.0
1241,Car,4.0,1.0,Heavy oil,1995.0
1242,Car,7.0,1.0,Petrol,1396.0
1243,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
1244,Car,3.0,1.0,Petrol,5439.0
1245,Motorcycle over 500cc,4.0,1.0,Petrol,600.0
1255,Car,14.0,1.0,Petrol,1781.0
1256,Car,14.0,1.0,Petrol,1781.0
1257,Car,5.0,1.0,Petrol,1497.0
1258,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1259,Car,7.0,1.0,Petrol,1598.0
1260,Motorcycle over 500cc,2.0,1.0,Petrol,582.0
1262,Car,3.0,1.0,Petrol,2995.0
1265,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
1267,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1270,Car,2.0,1.0,Petrol,1783.0
1271,Bus or coach (17 or more pass seats),23.0,1.0,Heavy oil,8300.0
1273,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
1277,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,8300.0
1278,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
1279,Taxi/Private hire car,10.0,1.0,Heavy oil,2664.0
1280,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1281,Car,4.0,1.0,Petrol,1596.0
1284,Motorcycle 50cc and under,11.0,1.0,Petrol,49.0
1285,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1286,Car,3.0,1.0,Petrol,2979.0
1288,Taxi/Private hire car,14.0,1.0,Heavy oil,2664.0
1289,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
1291,Car,3.0,1.0,Heavy oil,2151.0
1292,Car,3.0,1.0,Heavy oil,2151.0
1293,Car,9.0,1.0,Petrol,1390.0
1294,Car,8.0,1.0,Petrol,1275.0
1295,Car,5.0,1.0,Petrol,1783.0
1296,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
1297,Car,9.0,1.0,Petrol,1781.0
1298,Taxi/Private hire car,9.0,1.0,Heavy oil,2496.0
1299,Car,1.0,1.0,Petrol,1798.0
1300,Car,6.0,1.0,Petrol,1997.0
1301,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1910.0
1303,Car,15.0,1.0,Petrol,1999.0
1305,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,2400.0
1306,Car,2.0,1.0,Heavy oil,1896.0
1309,Motorcycle over 500cc,7.0,1.0,Petrol,1180.0
1310,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,8300.0
1311,Taxi/Private hire car,13.0,1.0,Heavy oil,2664.0
1312,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
1313,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
1315,Car,1.0,1.0,Petrol,2494.0
1316,Taxi/Private hire car,7.0,1.0,Heavy oil,2664.0
1320,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
1321,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
1322,Car,8.0,1.0,Petrol,1242.0
1324,Car,5.0,1.0,Petrol,1590.0
1325,Car,6.0,1.0,Heavy oil,1900.0
1326,Car,6.0,1.0,Heavy oil,1900.0
1327,Car,3.0,1.0,Petrol,1199.0
1329,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
1331,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,2151.0
1332,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,1998.0
1333,Car,11.0,1.0,Petrol,1996.0
1334,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
1335,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1336,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,8300.0
1337,Car,10.0,1.0,Petrol,1242.0
1340,Motorcycle over 500cc,3.0,1.0,Petrol,1188.0
1341,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2000.0
1343,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,11500.0
1344,Motorcycle 125cc and under,4.0,1.0,Petrol,125.0
1345,Motorcycle 125cc and under,4.0,1.0,Petrol,125.0
1346,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
1349,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
1350,Motorcycle 125cc and under,1.0,1.0,Petrol,125.0
1351,Motorcycle over 125cc and up to 500cc,1.0,1.0,Petrol,459.0
1352,Car,16.0,1.0,Petrol,4957.0
1353,Car,7.0,1.0,Petrol,2290.0
1354,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
1355,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
1357,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
1358,Motorcycle over 500cc,5.0,1.0,Petrol,748.0
1360,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1361,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1362,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1364,Car,12.0,1.0,Petrol,1781.0
1365,Car,6.0,1.0,Petrol,2544.0
1368,Taxi/Private hire car,5.0,1.0,Heavy oil,2446.0
1369,Taxi/Private hire car,5.0,1.0,Heavy oil,2446.0
1373,Car,4.0,1.0,Heavy oil,2151.0
1376,Car,11.0,1.0,Petrol,998.0
1378,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
1380,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1384,Motorcycle over 500cc,1.0,1.0,Petrol,998.0
1385,Motorcycle over 500cc,1.0,1.0,Petrol,998.0
1386,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1387,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1388,Car,2.0,1.0,Petrol,1596.0
1390,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1392,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
1393,Car,10.0,1.0,Petrol,1124.0
1396,Car,7.0,1.0,Heavy oil,2996.0
1399,Car,8.0,1.0,Petrol,999.0
1400,Car,8.0,1.0,Petrol,999.0
1401,Car,8.0,1.0,Petrol,999.0
1402,Car,9.0,1.0,Petrol,1998.0
1403,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1404,Car,5.0,1.0,Heavy oil,1870.0
1405,Goods over 3.5t. and under 7.5t,3.0,1.0,Petrol,4250.0
1406,Car,1.0,1.0,Petrol,1598.0
1407,Car,1.0,1.0,Petrol,1598.0
1408,Taxi/Private hire car,9.0,1.0,Heavy oil,2664.0
1410,Motorcycle over 500cc,19.0,1.0,Petrol,1000.0
1411,Taxi/Private hire car,8.0,1.0,Heavy oil,2664.0
1413,Taxi/Private hire car,2.0,1.0,Heavy oil,1997.0
1414,Car,6.0,1.0,Petrol,4266.0
1417,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,2188.0
1419,Taxi/Private hire car,11.0,1.0,Heavy oil,2664.0
1420,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
1422,Car,7.0,1.0,Petrol,1781.0
1424,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,12000.0
1425,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,12000.0
1427,Car,5.0,1.0,Petrol,2597.0
1428,Car,6.0,1.0,Petrol,1762.0
1429,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
1432,Car,3.0,1.0,Petrol,1587.0
1436,Car,6.0,1.0,Petrol,599.0
1437,Car,14.0,1.0,Petrol,1295.0
1438,Car,14.0,1.0,Petrol,1295.0
1439,Car,14.0,1.0,Petrol,1295.0
1441,Motorcycle over 500cc,10.0,1.0,Petrol,892.0
1443,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1445,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
1446,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
1447,Taxi/Private hire car,13.0,1.0,Heavy oil,2664.0
1448,Car,2.0,1.0,Petrol,1149.0
1449,Car,12.0,1.0,Petrol,2000.0
1450,Car,12.0,1.0,Petrol,2000.0
1451,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
1453,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
1454,Car,5.0,1.0,Petrol,1988.0
1456,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,1753.0
1457,Car,3.0,1.0,Heavy oil,3226.0
1460,Motorcycle over 500cc,7.0,1.0,Petrol,598.0
1461,Motorcycle over 500cc,7.0,1.0,Petrol,598.0
1462,Motorcycle over 500cc,1.0,1.0,Petrol,998.0
1463,Car,11.0,1.0,Petrol,1597.0
1466,Car,2.0,1.0,Petrol,1769.0
1468,Motorcycle 125cc and under,12.0,1.0,Petrol,125.0
1469,Motorcycle 125cc and under,3.0,1.0,Petrol,50.0
1471,Car,7.0,1.0,Petrol,1998.0
1473,Car,9.0,1.0,Petrol,1984.0
1476,Van / Goods 3.5 tonnes mgw or under,5.0,1.0,Heavy oil,2800.0
1477,Van / Goods 3.5 tonnes mgw or under,5.0,1.0,Heavy oil,2800.0
1478,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1479,Car,5.0,1.0,Heavy oil,1997.0
1480,Car,2.0,1.0,Heavy oil,1896.0
1482,Car,13.0,1.0,Heavy oil,2184.0
1483,Car,10.0,1.0,Petrol,1783.0
1485,Motorcycle over 500cc,5.0,1.0,Petrol,645.0
1486,Car,15.0,1.0,Petrol,2962.0
1489,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1491,Taxi/Private hire car,11.0,1.0,Heavy oil,1905.0
1492,Taxi/Private hire car,11.0,1.0,Heavy oil,1905.0
1493,Taxi/Private hire car,11.0,1.0,Heavy oil,2664.0
1494,Taxi/Private hire car,11.0,1.0,Heavy oil,2664.0
1495,Car,2.0,1.0,Petrol,1998.0
1496,Car,6.0,1.0,Petrol,1587.0
1497,Motorcycle over 500cc,4.0,1.0,Petrol,850.0
1498,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1503,Motorcycle over 500cc,8.0,1.0,Petrol,649.0
1504,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1505,Car,5.0,1.0,Petrol,1600.0
1506,Motorcycle over 500cc,6.0,1.0,Petrol,645.0
1507,Car,8.0,1.0,Petrol,2498.0
1508,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,2461.0
1509,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,2461.0
1512,Motorcycle 125cc and under,3.0,1.0,Petrol,125.0
1516,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,9600.0
1517,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,8268.0
1518,Motorcycle 125cc and under,4.0,1.0,Petrol,85.0
1523,Motorcycle 125cc and under,1.0,1.0,Petrol,125.0
1524,Taxi/Private hire car,4.0,1.0,Heavy oil,2664.0
1525,Car,5.0,1.0,Petrol,1598.0
1526,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1527,Motorcycle 125cc and under,1.0,1.0,Petrol,102.0
1528,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
1530,Car,3.0,1.0,Heavy oil,2902.0
1531,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
1532,Car,1.0,1.0,Heavy oil,1951.0
1535,Car,14.0,1.0,Petrol,1721.0
1537,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,499.0
1539,Motorcycle over 500cc,5.0,1.0,Petrol,647.0
1540,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
1543,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
1544,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,499.0
1548,Car,11.0,1.0,Petrol,1984.0
1550,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1551,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1552,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1553,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1554,Car,1.0,1.0,Petrol,1390.0
1556,Motorcycle over 500cc,7.0,1.0,Petrol,599.0
1557,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
1558,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
1562,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
1563,Motorcycle 125cc and under,6.0,1.0,Petrol,100.0
1565,Car,11.0,1.0,Petrol,1590.0
1566,Motorcycle over 500cc,3.0,1.0,Petrol,645.0
1567,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
1570,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,6370.0
1572,Motorcycle over 500cc,3.0,1.0,Petrol,652.0
1573,Car,9.0,1.0,Petrol,1390.0
1576,Motorcycle over 500cc,2.0,1.0,Petrol,600.0
1577,Motorcycle over 125cc and up to 500cc,2.0,1.0,Petrol,198.0
1578,Taxi/Private hire car,6.0,1.0,Heavy oil,2664.0
1579,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
1580,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
1583,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,2151.0
1586,Car,6.0,1.0,Petrol,1997.0
1587,Car,6.0,1.0,Petrol,1997.0
1588,Car,6.0,1.0,Petrol,1997.0
1590,Car,14.0,1.0,Petrol,2972.0
1592,Car,1.0,1.0,Petrol,1240.0
1593,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,2463.0
1594,Car,2.0,1.0,Heavy oil,2499.0
1595,Car,8.0,1.0,Petrol,2494.0
1596,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
1597,Car,2.0,1.0,Heavy oil,1868.0
1598,Motorcycle over 500cc,4.0,1.0,Petrol,644.0
1599,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
